SeriesName,CountryName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Population growth (annual %),IDA blend,2.378926614,2.312065826,2.305199952,2.269999003,2.2472249,2.234505561,2.239850045,2.255605843,2.274678421,2.301485317,2.327909856,2.34856537,2.435229103,2.43966308,2.369777123,2.372313175,2.362877895,2.339469769,2.309205639
Population growth (annual %),IDA only,2.506178924,2.479453089,2.496107606,2.504170341,2.497884474,2.484976744,2.461066889,2.428685314,2.398514844,2.370665481,2.345352767,2.323874733,2.306695685,2.289942175,2.276462806,2.267643304,2.259680157,2.256100731,2.256828213
Population growth (annual %),IDA total,2.463754976,2.42369497,2.432583953,2.426347794,2.414709521,2.402000222,2.387901664,2.371523811,2.357662739,2.347862302,2.339605836,2.332008648,2.349045707,2.339314727,2.307264674,2.302214607,2.293788586,2.283674082,2.274160894
Population growth (annual %),India,1.844585364,1.81083241,1.773545774,1.734728697,1.696185068,1.658100247,1.621038435,1.584251766,1.548885996,1.5120782,1.469688199,1.420203435,1.366797957,1.31187648,1.261205511,1.219418944,1.189328211,1.167527075,1.148214693
Population growth (annual %),Indonesia,1.414359893,1.398437235,1.393740137,1.392391638,1.389585245,1.38668233,1.382152743,1.3759456,1.369188236,1.361625552,1.351462836,1.338065661,1.321404942,1.304066714,1.284198982,1.257326841,1.222048631,1.181013915,1.137493711
Population growth (annual %),"Iran, Islamic Rep.",1.879941382,1.802158506,1.629973143,1.448006295,1.313192814,1.212598178,1.162171697,1.14928037,1.138128428,1.121369704,1.124332469,1.149272387,1.187084256,1.231625039,1.266252744,1.276015296,1.252156319,1.203520261,1.1487886
Population growth (annual %),Iraq,3.116802189,3.052956564,2.959751736,2.870452886,2.796021733,2.722607786,2.652935051,2.594863062,2.52081399,2.469519093,2.507821179,2.654916752,2.86233481,3.086677425,3.25442375,3.320373173,3.260406759,3.120450103,2.965163696
Population growth (annual %),Ireland,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.364213884,0.220500759,0.248160454,0.410851014,1.282772382,2.037334235
Population growth (annual %),Isle of Man,0.732470113,0.784142651,0.833188217,0.875501318,0.922066616,0.965943775,1.005824605,1.026029244,1.040314678,1.05147728,1.032896468,1.002168543,0.937289245,0.854318108,0.797956937,0.742879092,0.701083654,0.696202671,0.683030024
Population growth (annual %),Israel,2.28687869,2.546433887,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.762897661,1.767805874,1.776100869,1.776579106,2.390207338,1.82675241,1.848077862,1.846151321,1.866052895,1.919543799,1.981288976,1.973219653
Population growth (annual %),Italy,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.214276426
Population growth (annual %),Jamaica,0.944181087,0.896456019,0.830808071,0.755439369,0.686280871,0.631109184,0.597874932,0.580841871,0.566981939,0.548725975,0.526630115,0.499089021,0.467082082,0.435051016,0.40557433,0.379954149,0.359825054,0.343459143,0.327499919
Population growth (annual %),Japan,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.115284177
Population growth (annual %),Jordan,1.95996532,1.74979127,1.744079534,1.755030084,1.793889706,2.045809278,2.539769048,3.173967147,3.779888824,4.271284492,4.678464078,4.97879913,5.160910192,5.321362986,5.366690886,5.132054431,4.597538294,3.896131218,3.185854645
Population growth (annual %),Kazakhstan,-1.726094321,-0.952509234,-0.300549816,-0.170069526,0.004125545,0.336402206,0.694922853,0.888891382,1.057664776,1.143857766,1.21836561,2.636252653,1.412240469,1.429659402,1.408352557,1.441785478,1.479722304,1.463577578,1.431250879
Population growth (annual %),Kenya,2.77822566,2.751842512,2.740135801,2.731774582,2.723965819,2.722998123,2.728493279,2.737271423,2.746430784,2.752069036,2.751559064,2.743207843,2.728405712,2.711825998,2.693169397,2.668121659,2.636116355,2.599336534,2.560925398
Population growth (annual %),Kiribati,1.689233534,1.721455625,1.72076038,1.705627967,1.71481272,1.761300198,1.835793348,1.950112929,2.074196076,2.152561716,2.186468687,2.138689009,2.051051135,1.933415426,1.85266743,1.786724609,1.75626566,1.749085489,1.75311586
Population growth (annual %),"Korea, Dem. People’s Rep.",0.898979231,0.859965183,0.863279232,0.880297064,0.881768799,0.86126633,0.807983775,0.733387964,0.654350865,0.589222916,0.543310984,0.524098754,0.524225015,0.530070889,0.531448394,0.52946341,0.520483861,0.506566972,0.492776137
Population growth (annual %),"Korea, Rep.",0.721865018,0.710794593,0.836180864,0.767241775,0.577957277,0.518321453,0.396331437,0.211997784,0.52519994,0.505234033,0.759316682,0.514682828,0.498225084,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.451318044
Population growth (annual %),Kosovo,-5.924733485,-10.95514942,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.067909885,0.803200286,0.803261833,0.803213478,0.803171845,0.803248961,0.859067492,0.789726589,1.041532574,-0.126169138,-1.103885809,0.796024104
Population growth (annual %),Kuwait,6.818538527,6.366487342,4.675477832,2.81810223,1.621313483,1.172528493,1.773886791,3.063370342,4.325451802,5.170607981,5.778846676,6.091830378,6.16125114,6.23772452,6.211718823,5.801761584,4.988681413,3.97406926,2.924206194
Population growth (annual %),Kyrgyz Republic,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.089846482
Population growth (annual %),Lao PDR,1.846655715,1.742164744,1.665414155,1.587245084,1.515905222,1.487497465,1.511003991,1.566261806,1.6431786,1.702385088,1.706476942,1.636289393,1.520204203,1.386582739,1.281438886,1.229909926,1.252258549,1.322792589,1.406426845
Population growth (annual %),Late-demographic dividend,0.928887078,0.860330033,0.774761531,0.731037474,0.680889626,0.660236482,0.652118235,0.652622881,0.639566671,0.619747933,0.623611982,0.634931172,0.605432081,0.607592442,0.617285619,0.617730777,0.616338447,0.605921304,0.612856701
Population growth (annual %),Latin America & Caribbean,1.559694531,1.502827676,1.450716003,1.399290727,1.353017566,1.317644933,1.296449047,1.284743047,1.274990102,1.263284808,1.249720147,1.231139904,1.209008481,1.183072271,1.161556087,1.137892861,1.107621655,1.077422883,1.04680719
Population growth (annual %),Latin America & Caribbean (excluding high income),1.580355244,1.53024325,1.479112445,1.426939774,1.379418114,1.343331939,1.321730384,1.310214054,1.301649586,1.290446909,1.276471591,1.257757729,1.235334226,1.212911119,1.190868709,1.165990629,1.137726611,1.107053687,1.075389252
Population growth (annual %),Latin America & the Caribbean (IDA & IBRD countries),1.587900133,1.537347544,1.485954415,1.433376208,1.385463548,1.349438655,1.328489173,1.317957018,1.310608078,1.300323638,1.28643289,1.26671298,1.242577737,1.218159764,1.194522949,1.168787427,1.14071196,1.1109228,1.08034457
Population growth (annual %),Latvia,-0.942918937,-0.813961204,-0.963935407,-1.291486944,-1.161838224,-0.966400801,-1.091312956,-1.080571457,-0.917272957,-0.816175507,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.868629779
Population growth (annual %),Least developed countries: UN classification,2.548479695,2.544075279,2.557066737,2.576314725,2.585082847,2.574780429,2.539629242,2.490020941,2.436076615,2.393454899,2.370843773,2.373914679,2.393215821,2.415921088,2.430163813,2.43373211,2.422812243,2.401945134,2.378849779
Population growth (annual %),Lebanon,0.685754242,1.361773362,2.463198759,3.77569497,4.736762209,4.946178616,4.27847815,3.148874851,1.752810408,0.715048671,0.599720273,1.738824498,3.61493897,5.630903002,6.905296367,7.061019853,6.01643946,4.334248771,2.617573568
Population growth (annual %),Lesotho,1.144791484,1.044545834,0.977200343,0.919185709,0.863566462,0.826356017,0.811619729,0.814524015,0.823409812,0.842214439,0.886095129,0.959367062,1.051401886,1.150640132,1.240334488,1.304088632,1.333495085,1.335998003,1.332723919
Population growth (annual %),Liberia,7.849706335,6.944544328,5.340401532,3.629270941,2.369818839,1.727480111,1.912798697,2.63515373,3.453916497,3.980742662,4.182955637,3.974958582,3.521062406,3.044324788,2.700106954,2.473669013,2.407530433,2.449607646,2.50636265
Population growth (annual %),Libya,1.517235295,1.502674253,1.535094304,1.571216274,1.585524788,1.587277223,1.56896191,1.529569378,1.52043472,1.500678233,1.375934092,1.116723755,0.782530354,0.394107239,0.076776836,-0.036920412,0.131257258,0.49597085,0.930674535
Population growth (annual %),Liechtenstein,1.610802358,1.493961556,1.342870409,1.15000446,1.025286353,0.886761543,0.798065672,0.737245592,0.694814581,0.644732909,0.618096037,0.631076183,0.660454685,0.722324532,0.771886429,0.787695374,0.792313605,0.740644738,0.700691567
Population growth (annual %),Lithuania,-0.724436207,-0.709489234,-0.70338544,-0.824008723,-0.802765711,-0.812278097,-1.122991275,-1.628401126,-1.596378318,-1.187947957,-1.028483175,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.129000251
Population growth (annual %),Low & middle income,1.555922402,1.512394365,1.474416981,1.434844439,1.406214678,1.391781176,1.378112156,1.367292827,1.351621114,1.335475471,1.331652669,1.334215937,1.330634384,1.326720553,1.325673493,1.322816922,1.313653083,1.301012329,1.293127148
Population growth (annual %),Low income,2.701453303,2.716049713,2.751425926,2.790740362,2.818431201,2.831942265,2.82662921,2.809236509,2.788156692,2.772191039,2.763704268,2.765314538,2.772463227,2.779440018,2.780474499,2.774146434,2.758702623,2.736842364,2.713069169
Population growth (annual %),Lower middle income,1.854217533,1.815069967,1.791712894,1.765552542,1.736674514,1.714442595,1.692890137,1.66872536,1.645941011,1.625822571,1.605819926,1.585758805,1.574876881,1.551937873,1.520015528,1.500366526,1.477525274,1.463033792,1.444557468
Population growth (annual %),Luxembourg,1.243870803,1.350621285,1.344082996,1.190456345,1.047660816,1.21520088,1.421332565,1.530054663,1.595051918,1.544386847,1.787496632,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.319777521
Population growth (annual %),"Macao SAR, China",2.039259675,2.116584595,2.214876333,2.332969583,2.438741029,2.475476857,2.427341159,2.328377786,2.20548576,2.106696522,2.067506325,2.109419625,2.194608931,2.295739295,2.3548486,2.338533725,2.222271695,2.044412618,1.850669705
Population growth (annual %),"Macedonia, FYR",0.62109214,0.611281466,0.513647494,0.393510415,0.297475395,0.219288818,0.176184149,0.15665537,0.139350469,0.112047598,0.092914412,0.082920929,0.079520139,0.079360448,0.079731454,0.082076744,0.084560615,0.087230505,0.091238733
Population growth (annual %),Madagascar,3.162060693,3.148876612,3.119708696,3.085857705,3.053493767,3.019969277,2.986676242,2.953901101,2.921153061,2.888220897,2.855614346,2.823526265,2.792647324,2.761806807,2.733746404,2.713050713,2.701097451,2.694577946,2.688870712
Population growth (annual %),Malawi,3.062676262,3.123252055,2.960146425,2.771419704,2.681339134,2.652892506,2.713593368,2.828595406,2.943666375,3.019690477,3.061294068,3.059443122,3.028794456,2.991145494,2.961213309,2.937319344,2.922940174,2.91437124,2.904818605
Population growth (annual %),Malaysia,2.509995308,2.425068723,2.309440033,2.189718758,2.087457079,2.004227086,1.947027514,1.909365769,1.869341476,1.827924244,1.805973406,1.806869526,1.819602176,1.842740419,1.852220037,1.821700123,1.739579206,1.624739528,1.499323358
Population growth (annual %),Maldives,2.616971773,3.267078229,2.120220765,2.076199145,1.697833653,2.32955626,2.59754864,2.843793532,3.670136685,4.692943222,3.657228962,-0.554018038,1.92578166,2.688333939,2.099814684,2.056627758,2.015181544,2.015218235,2.015177277
Population growth (annual %),Mali,2.6031421,2.688628963,2.810607052,2.925223267,3.014951727,3.097846408,3.170962571,3.230500808,3.291650799,3.334862815,3.326782384,3.259179037,3.15701051,3.043760406,2.952452524,2.900960243,2.901031009,2.93397742,2.971968633
Population growth (annual %),Malta,0.649936279,0.592860774,0.645267231,0.751106498,0.745506921,0.657732334,0.671628455,0.637436918,0.364336947,0.348755082,0.650655461,0.753906931,0.491182811,0.423700885,0.762696599,0.929969957,0.938015995,1.049776993,1.167802724
Population growth (annual %),Marshall Islands,0.44973391,0.296142672,0.153494917,0.046002569,-0.047919802,-0.080556998,-0.080621945,-0.036493196,0.044174278,0.113227475,0.155239358,0.195144411,0.200486964,0.222927298,0.230027191,0.246548448,0.19869248,0.181316863,0.135772225
Population growth (annual %),Mauritania,3.092370184,3.074000265,3.018346604,2.959077648,2.913328438,2.877867081,2.857089572,2.847730711,2.832112398,2.816886737,2.823791541,2.856701122,2.902324351,2.95164944,2.98295374,2.981828494,2.940253677,2.872311257,2.798060125
Population growth (annual %),Mauritius,1.051421625,1.271248552,0.982676166,0.790047581,0.694240135,0.723661766,0.627103982,0.59209966,0.466403526,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.220398692,0.181061469,0.132433083,0.068723138
Population growth (annual %),Mexico,1.570345288,1.485672046,1.404925821,1.315919612,1.242445234,1.223700128,1.274617767,1.370662385,1.482563627,1.571679292,1.619084535,1.608834137,1.558042447,1.498343505,1.449093499,1.403402386,1.366245605,1.334898066,1.301730941
Population growth (annual %),"Micronesia, Fed. Sts.",-0.243609976,-0.390643577,-0.356798119,-0.248838649,-0.169975945,-0.15622153,-0.223999944,-0.358128529,-0.48329337,-0.575057809,-0.572640859,-0.497031315,-0.331445172,-0.14293719,0.033821164,0.192080366,0.301371806,0.401059795,0.481445263
Population growth (annual %),Middle East & North Africa,2.013022843,1.984134893,1.953377857,1.913140286,1.885256725,1.892988155,1.94440769,2.02004827,2.100952547,2.163595362,2.198743401,2.202401195,2.152466744,2.110619545,2.070033478,2.017864179,1.954819238,1.885618125,1.808785625
Population growth (annual %),Middle East & North Africa (excluding high income),1.961979063,1.909234957,1.854418456,1.801295502,1.760346904,1.739741483,1.743838404,1.764786607,1.788707961,1.807827009,1.828643702,1.841487603,1.849112778,1.859603387,1.864611756,1.851070262,1.815061485,1.7645243,1.70628952
Population growth (annual %),Middle East & North Africa (IDA & IBRD countries),1.955528747,1.902197968,1.846762481,1.793025124,1.751578001,1.730680834,1.734745191,1.755844751,1.779954905,1.799215508,1.816458193,1.829204638,1.836704104,1.846016397,1.85081287,1.837211716,1.80093854,1.750039236,1.691423294
Population growth (annual %),Middle income,1.454567948,1.404588307,1.358561748,1.310141844,1.274434074,1.255344092,1.238746728,1.226383878,1.209045558,1.190657241,1.185048506,1.185423588,1.178385768,1.170905139,1.167153929,1.162153731,1.151136041,1.136965797,1.128329532
Population growth (annual %),Moldova,-0.040399949,-0.157019474,-0.203359857,-0.223626544,-0.231579736,-0.281594716,-0.247449868,-0.24330723,-0.277923569,-0.231747161,-0.190345178,-0.126238295,-0.099864634,-0.057820587,-0.01311889,-0.026776865,-0.060970101,-0.064383615,-0.059329244
Population growth (annual %),Monaco,0.866606246,0.874885166,0.882883541,0.8627967,0.82783713,0.927373109,1.150253448,1.427595139,1.803541503,2.022537621,2.091277386,1.88160883,1.521189761,1.080569831,0.759833624,0.496344446,0.423111415,0.457882248,0.499961982
Population growth (annual %),Mongolia,0.84817355,0.869535412,0.891325195,0.927514096,0.982153231,1.043253382,1.109368827,1.179084378,1.241682223,1.307206126,1.39704916,1.516449585,1.648857385,1.785378742,1.890746389,1.931356334,1.891614201,1.795779088,1.682874029
Population growth (annual %),Montenegro,-0.305295583,-0.419325616,-0.027974019,0.402363248,0.400750772,0.399151169,0.177216476,0.147929262,0.124299813,0.138110348,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.099924503
Population growth (annual %),Morocco,1.247711681,1.197878619,1.167367536,1.14494679,1.126310587,1.117227391,1.117405824,1.126150291,1.134638789,1.148361751,1.181032014,1.236254388,1.303574435,1.376441479,1.435127388,1.462177754,1.447904251,1.404045472,1.351228522
